"GEO_ID","NAME","B19001_001E","B19001_001EA","B19001_001M","B19001_001MA","B19001_002E","B19001_002EA","B19001_002M","B19001_002MA","B19001_003E","B19001_003EA","B19001_003M","B19001_003MA","B19001_004E","B19001_004EA","B19001_004M","B19001_004MA","B19001_005E","B19001_005EA","B19001_005M","B19001_005MA","B19001_006E","B19001_006EA","B19001_006M","B19001_006MA","B19001_007E","B19001_007EA","B19001_007M","B19001_007MA","B19001_008E","B19001_008EA","B19001_008M","B19001_008MA","B19001_009E","B19001_009EA","B19001_009M","B19001_009MA","B19001_010E","B19001_010M","B19001_010MA","B19001_010EA","B19001_011E","B19001_011M","B19001_011MA","B19001_011EA","B19001_012E","B19001_012EA","B19001_012M","B19001_012MA","B19001_013E","B19001_013M","B19001_013MA","B19001_013EA","B19001_014E","B19001_014EA","B19001_014M","B19001_014MA","B19001_015E","B19001_015M","B19001_015MA","B19001_015EA","B19001_016E","B19001_016EA","B19001_016M","B19001_016MA","B19001_017E","B19001_017EA","B19001_017M","B19001_017MA",
"1400000US06073017019","Census Tract 170.19, San Diego County, California","2789","null","113","null","85","null","58","null","32","null","32","null","81","null","49","null","193","null","94","null","63","null","43","null","209","null","82","null","190","null","110","null","176","null","91","null","174","85","null","null","117","59","null","null","122","null","80","null","323","115","null","null","245","null","111","null","145","87","null","null","333","null","123","null","301","null","100","null",
"1400000US06073017020","Census Tract 170.20, San Diego County, California","1275","null","63","null","46","null","38","null","13","null","19","null","30","null","27","null","19","null","23","null","29","null","25","null","16","null","17","null","38","null","44","null","30","null","32","null","23","21","null","null","59","39","null","null","35","null","30","null","78","40","null","null","222","null","85","null","85","47","null","null","181","null","96","null","371","null","96","null",
"1400000US06073017021","Census Tract 170.21, San Diego County, California","961","null","72","null","14","null","16","null","8","null","13","null","0","null","12","null","0","null","12","null","8","null","12","null","8","null","14","null","24","null","21","null","24","null","23","null","34","36","null","null","103","52","null","null","63","null","36","null","97","45","null","null","41","null","32","null","140","64","null","null","153","null","56","null","244","null","65","null",
"1400000US06073017022","Census Tract 170.22, San Diego County, California","2119","null","70","null","85","null","75","null","0","null","17","null","32","null","35","null","96","null","68","null","31","null","34","null","76","null","51","null","48","null","47","null","129","null","109","null","75","62","null","null","181","115","null","null","246","null","115","null","145","79","null","null","296","null","108","null","182","88","null","null","212","null","85","null","285","null","113","null",
"1400000US06073017029","Census Tract 170.29, San Diego County, California","3088","null","195","null","77","null","76","null","104","null","99","null","24","null","28","null","47","null","48","null","115","null","87","null","27","null","29","null","51","null","39","null","88","null","77","null","32","51","null","null","138","101","null","null","166","null","107","null","197","113","null","null","281","null","141","null","212","96","null","null","544","null","195","null","985","null","223","null",
"1400000US06073017030","Census Tract 170.30, San Diego County, California","6363","null","288","null","85","null","68","null","189","null","179","null","41","null","47","null","78","null","71","null","69","null","52","null","58","null","53","null","145","null","156","null","187","null","177","null","196","183","null","null","116","85","null","null","688","null","352","null","617","282","null","null","620","null","263","null","448","193","null","null","1144","null","311","null","1682","null","356","null",
"1400000US06073017031","Census Tract 170.31, San Diego County, California","1363","null","65","null","39","null","33","null","40","null","42","null","38","null","36","null","70","null","45","null","25","null","24","null","8","null","13","null","35","null","26","null","55","null","40","null","47","32","null","null","50","32","null","null","93","null","52","null","273","90","null","null","219","null","87","null","125","63","null","null","135","null","64","null","111","null","66","null",
"1400000US06073017032","Census Tract 170.32, San Diego County, California","4300","null","196","null","30","null","48","null","32","null","51","null","161","null","165","null","84","null","105","null","47","null","48","null","76","null","75","null","66","null","101","null","205","null","126","null","0","19","null","null","248","163","null","null","249","null","144","null","451","176","null","null","599","null","220","null","525","216","null","null","504","null","201","null","1023","null","223","null",
"1400000US06073017033","Census Tract 170.33, San Diego County, California","1484","null","75","null","16","null","18","null","19","null","21","null","8","null","12","null","19","null","21","null","17","null","18","null","19","null","21","null","25","null","22","null","84","null","60","null","0","12","null","null","62","36","null","null","93","null","45","null","183","68","null","null","219","null","76","null","229","76","null","null","196","null","67","null","295","null","72","null",
"1400000US06073017034","Census Tract 170.34, San Diego County, California","1616","null","73","null","67","null","59","null","0","null","17","null","20","null","24","null","19","null","29","null","26","null","19","null","20","null","21","null","8","null","12","null","48","null","38","null","23","26","null","null","98","57","null","null","160","null","65","null","291","84","null","null","244","null","89","null","210","60","null","null","283","null","91","null","99","null","47","null",
"1400000US06073017035","Census Tract 170.35, San Diego County, California","970","null","90","null","97","null","72","null","47","null","29","null","55","null","33","null","51","null","31","null","13","null","16","null","0","null","12","null","49","null","43","null","52","null","44","null","40","30","null","null","12","17","null","null","41","null","31","null","163","66","null","null","116","null","47","null","48","35","null","null","97","null","57","null","89","null","40","null",
