"GEO_ID","NAME","P052001","P052002","P052003","P052004","P052005","P052006","P052007","P052008","P052009","P052010","P052011","P052012","P052013","P052014","P052015","P052016","P052017",
"1500000US060730163022","Block Group 2, Census Tract 163.02, San Diego County, California","675","144","66","73","48","36","27","59","15","15","80","40","45","27","0","0","0",
"1500000US060730164011","Block Group 1, Census Tract 164.01, San Diego County, California","247","6","18","0","22","23","6","13","18","0","6","44","52","22","12","5","0",
"1500000US060730164012","Block Group 2, Census Tract 164.01, San Diego County, California","539","15","48","17","49","40","36","16","29","18","45","67","98","23","12","15","11",
"1500000US060730164013","Block Group 3, Census Tract 164.01, San Diego County, California","746","34","27","13","67","41","20","56","77","23","80","128","58","82","25","15","0",
"1500000US060730164021","Block Group 1, Census Tract 164.02, San Diego County, California","711","27","11","0","17","39","72","17","47","15","81","134","93","70","35","39","14",
"1500000US060730164022","Block Group 2, Census Tract 164.02, San Diego County, California","291","25","18","0","0","31","15","12","13","8","39","35","44","51","0","0","0",
"1500000US060730164023","Block Group 3, Census Tract 164.02, San Diego County, California","405","110","54","36","25","29","25","21","0","18","36","9","17","16","0","0","9",
"1500000US060730164024","Block Group 4, Census Tract 164.02, San Diego County, California","548","66","58","30","48","47","69","82","36","36","14","16","27","19","0","0","0",
"1500000US060730164025","Block Group 5, Census Tract 164.02, San Diego County, California","511","20","41","28","13","17","81","21","57","20","79","64","37","25","0","0","8",
"1500000US060730165011","Block Group 1, Census Tract 165.01, San Diego County, California","611","80","26","10","25","83","51","37","56","35","71","80","32","25","0","0","0",
"1500000US060730165012","Block Group 2, Census Tract 165.01, San Diego County, California","545","23","24","16","53","44","47","9","55","60","59","60","50","30","0","0","15",
"1500000US060730165013","Block Group 3, Census Tract 165.01, San Diego County, California","1197","92","86","80","57","193","139","102","93","24","130","142","40","0","4","8","7",
"1500000US060730165014","Block Group 4, Census Tract 165.01, San Diego County, California","828","56","48","53","60","81","83","75","87","41","72","111","55","6","0","0","0",
"1500000US060730165015","Block Group 5, Census Tract 165.01, San Diego County, California","262","46","42","10","46","4","12","18","10","14","20","8","26","0","6","0","0",
"1500000US060730165021","Block Group 1, Census Tract 165.02, San Diego County, California","273","19","0","9","0","27","48","23","9","12","23","16","69","12","6","0","0",
"1500000US060730165022","Block Group 2, Census Tract 165.02, San Diego County, California","760","17","109","112","118","33","65","59","34","47","52","33","60","10","3","0","8",
"1500000US060730165023","Block Group 3, Census Tract 165.02, San Diego County, California","575","100","49","43","35","41","16","26","11","51","95","38","50","10","0","10","0",
"1500000US060730165024","Block Group 4, Census Tract 165.02, San Diego County, California","661","41","28","103","6","56","45","60","48","62","78","59","38","18","7","0","12",
"1500000US060730166051","Block Group 1, Census Tract 166.05, San Diego County, California","795","42","61","44","74","41","48","22","47","59","81","91","86","71","7","12","9",
"1500000US060730166052","Block Group 2, Census Tract 166.05, San Diego County, California","540","5","8","26","12","87","32","52","28","33","111","29","64","28","18","0","7",
"1500000US060730166053","Block Group 3, Census Tract 166.05, San Diego County, California","923","75","77","97","89","115","66","84","36","63","102","58","28","0","8","0","25",
"1500000US060730166054","Block Group 4, Census Tract 166.05, San Diego County, California","779","21","0","0","21","8","42","76","17","22","52","235","109","74","33","37","32",
"1500000US060730166061","Block Group 1, Census Tract 166.06, San Diego County, California","1036","15","0","22","52","68","77","23","60","35","118","231","205","91","25","14","0",
"1500000US060730166071","Block Group 1, Census Tract 166.07, San Diego County, California","1755","84","46","66","97","89","94","124","102","112","137","280","288","129","76","21","10",
"1500000US060730166072","Block Group 2, Census Tract 166.07, San Diego County, California","491","6","10","0","6","16","8","24","0","35","66","107","110","67","0","9","27",
"1500000US060730166081","Block Group 1, Census Tract 166.08, San Diego County, California","823","37","6","11","30","19","29","54","12","54","122","148","140","114","39","8","0",
"1500000US060730166091","Block Group 1, Census Tract 166.09, San Diego County, California","1382","114","32","30","27","24","50","42","76","99","156","208","229","181","51","51","12",
"1500000US060730166092","Block Group 2, Census Tract 166.09, San Diego County, California","351","0","12","0","11","0","13","18","20","11","63","74","61","50","10","8","0",
"1500000US060730166101","Block Group 1, Census Tract 166.10, San Diego County, California","1471","27","29","51","83","92","127","107","121","68","178","227","219","82","20","40","0",
"1500000US060730166121","Block Group 1, Census Tract 166.12, San Diego County, California","1736","27","42","39","77","47","49","88","110","90","192","314","396","145","57","63","0",
"1500000US060730166122","Block Group 2, Census Tract 166.12, San Diego County, California","197","6","4","7","15","0","10","12","0","18","8","28","57","26","0","6","0",
"1500000US060730166131","Block Group 1, Census Tract 166.13, San Diego County, California","193","0","11","10","6","0","7","0","0","8","28","34","56","15","7","11","0",
"1500000US060730166132","Block Group 2, Census Tract 166.13, San Diego County, California","299","9","12","32","4","9","13","0","14","44","47","39","68","8","0","0","0",
"1500000US060730166133","Block Group 3, Census Tract 166.13, San Diego County, California","293","19","12","7","7","24","11","8","62","10","31","42","24","36","0","0","0",
"1500000US060730166141","Block Group 1, Census Tract 166.14, San Diego County, California","1327","32","31","76","51","63","35","41","100","68","172","249","241","124","19","10","15",
"1500000US060730166151","Block Group 1, Census Tract 166.15, San Diego County, California","663","20","28","34","56","15","21","20","25","29","112","84","159","51","0","0","9",
"1500000US060730166161","Block Group 1, Census Tract 166.16, San Diego County, California","1435","119","39","71","141","83","64","86","90","109","93","180","208","88","47","0","17",
"1500000US060730166171","Block Group 1, Census Tract 166.17, San Diego County, California","1373","202","49","157","86","91","145","122","14","67","131","108","138","44","11","0","8",
"1500000US060730167011","Block Group 1, Census Tract 167.01, San Diego County, California","2331","117","183","82","176","132","198","129","100","82","281","249","320","161","75","38","8",
"1500000US060730167012","Block Group 2, Census Tract 167.01, San Diego County, California","262","26","0","0","6","22","11","10","16","36","63","30","10","10","13","9","0",
"1500000US060730167021","Block Group 1, Census Tract 167.02, San Diego County, California","954","156","122","71","75","80","98","57","8","6","80","91","64","38","8","0","0",
"1500000US060730167022","Block Group 2, Census Tract 167.02, San Diego County, California","915","63","58","44","86","62","80","77","70","45","94","90","92","30","8","7","9",
"1500000US060730167023","Block Group 3, Census Tract 167.02, San Diego County, California","220","14","7","5","8","22","4","7","0","21","33","35","30","27","0","7","0",
"1500000US060730167024","Block Group 4, Census Tract 167.02, San Diego County, California","312","11","19","33","10","26","0","20","9","0","21","45","49","21","37","11","0",
"1500000US060730167025","Block Group 5, Census Tract 167.02, San Diego County, California","308","20","9","10","28","10","16","31","47","14","57","22","24","20","0","0","0",
"1500000US060730168021","Block Group 1, Census Tract 168.02, San Diego County, California","685","42","25","18","22","16","56","6","37","33","86","90","104","88","22","30","10",
"1500000US060730168022","Block Group 2, Census Tract 168.02, San Diego County, California","1116","16","23","28","49","54","29","110","60","38","106","118","129","79","136","72","69",
"1500000US060730168023","Block Group 3, Census Tract 168.02, San Diego County, California","543","38","45","35","81","64","18","30","17","16","31","45","63","26","15","19","0",
"1500000US060730168024","Block Group 4, Census Tract 168.02, San Diego County, California","290","46","40","41","13","11","40","0","6","20","19","21","20","6","0","7","0",
"1500000US060730168041","Block Group 1, Census Tract 168.04, San Diego County, California","675","9","0","40","42","81","60","44","33","20","95","77","83","54","10","16","11",
"1500000US060730168042","Block Group 2, Census Tract 168.04, San Diego County, California","787","49","56","86","70","58","39","40","22","102","119","72","48","0","26","0","0",
"1500000US060730168043","Block Group 3, Census Tract 168.04, San Diego County, California","586","27","50","64","15","61","19","11","48","46","91","70","45","16","16","7","0",
"1500000US060730168044","Block Group 4, Census Tract 168.04, San Diego County, California","556","59","59","51","22","45","58","26","51","40","52","48","27","9","0","9","0",
"1500000US060730168061","Block Group 1, Census Tract 168.06, San Diego County, California","559","46","28","36","50","52","24","28","38","37","17","49","83","36","11","13","11",
"1500000US060730168062","Block Group 2, Census Tract 168.06, San Diego County, California","304","23","11","8","19","22","19","16","23","22","51","28","36","0","7","12","7",
"1500000US060730168063","Block Group 3, Census Tract 168.06, San Diego County, California","434","15","30","45","17","43","40","26","42","10","50","38","51","21","0","6","0",
"1500000US060730168071","Block Group 1, Census Tract 168.07, San Diego County, California","307","11","24","26","15","3","24","3","39","8","9","36","80","15","0","14","0",
"1500000US060730168072","Block Group 2, Census Tract 168.07, San Diego County, California","851","39","32","57","27","38","46","31","50","54","111","142","127","39","27","31","0",
"1500000US060730168073","Block Group 3, Census Tract 168.07, San Diego County, California","865","12","26","39","33","33","69","30","31","44","145","129","108","88","30","37","11",
