bg2010gj,bg2010ge,bg2020gj,bg2020ge,wt_pop,wt_adult,wt_hh,wt_fam,wt_hu,parea
G06006500424052,060650424052,G06006500424051,060650424051,1,1,1,1,1,1
G06006500424061,060650424061,G06006500424061,060650424061,1,1,1,1,1,1
G06006500424062,060650424062,G06006500424062,060650424062,1,1,1,1,1,1
G06006500424071,060650424071,G06006500424071,060650424071,1,1,1,1,1,1
G06006500424072,060650424072,G06006500424072,060650424072,1,1,1,1,1,1
G06006500424081,060650424081,G06006500424081,060650424081,1,1,1,1,1,1
G06006500424082,060650424082,G06006500424082,060650424082,1,1,1,1,1,1
G06006500424091,060650424091,G06006500424091,060650424091,1,1,1,1,1,1
G06006500424092,060650424092,G06006500424092,060650424092,1,1,1,1,1,1
G06006500424101,060650424101,G06006500424101,060650424101,1,1,1,1,1,1
G06006500424102,060650424102,G06006500424102,060650424102,1,1,1,1,1,1
G06006500424111,060650424111,G06006500424111,060650424111,1,1,1,1,1,1
G06006500424112,060650424112,G06006500424112,060650424112,1,1,1,1,1,1
G06006500424121,060650424121,G06006500424121,060650424121,1,1,1,1,1,1
G06006500424122,060650424122,G06006500424122,060650424122,1,1,1,1,1,1
G06006500424123,060650424123,G06006500424123,060650424123,1,1,1,1,1,1
G06006500425051,060650425051,G06006500425051,060650425051,1,1,1,1,1,1
G06006500425052,060650425052,G06006500425052,060650425052,1,1,1,1,1,1
G06006500425061,060650425061,G06006500425223,060650425223,0.394800087393,0.402736069403,0.369348659004,0.390410958904,0.363439306358,0.515778339135
G06006500425061,060650425061,G06006500425221,060650425221,0.339523705484,0.346346346346,0.379310344828,0.345401174168,0.378612716763,0.178657156776
G06006500425061,060650425061,G06006500425222,060650425222,0.265676207123,0.250917584251,0.251340996169,0.264187866928,0.257947976879,0.30556450409
G06006500425062,060650425062,G06006500425233,060650425233,0.305136567468,0.296406296406,0.342723004695,0.306654676259,0.348692403487,0.665120723967
G06006500425062,060650425062,G06006500425232,060650425232,0.363024867509,0.380457380457,0.378940308518,0.373201438849,0.374844333748,0.176704773714
G06006500425062,060650425062,G06006500425231,060650425231,0.331838565022,0.323136323136,0.278336686787,0.320143884892,0.276463262765,0.158174502319
G06006500425071,060650425071,G06006500425072,060650425072,0.519748139668,0.516389953172,0.52598225602,0.518776077886,0.525609756098,0.319167336821
G06006500425071,060650425071,G06006500425073,060650425073,0.480251860332,0.483610046828,0.47401774398,0.481223922114,0.474390243902,0.680832663179
G06006500425072,060650425072,G06006500425071,060650425071,1,1,1,1,1,1
G06006500425081,060650425081,G06006500425081,060650425081,1,1,1,1,1,1
G06006500425082,060650425082,G06006500425082,060650425082,1,1,1,1,1,1
G06006500425083,060650425083,G06006500425083,060650425083,1,1,1,1,1,1
G06006500425091,060650425091,G06006500425091,060650425091,1,1,1,1,1,1
G06006500425092,060650425092,G06006500425092,060650425092,1,1,1,1,1,1
G06006500425101,060650425101,G06006500425101,060650425101,1,1,1,1,1,1
G06006500425102,060650425102,G06006500425102,060650425102,1,1,1,1,1,1
G06006500425103,060650425103,G06006500425103,060650425103,1,1,1,1,1,1
G06006500425111,060650425111,G06006500425111,060650425111,1,1,1,1,1,1
G06006500425112,060650425112,G06006500425112,060650425112,1,1,1,1,1,1
G06006500425121,060650425121,G06006500425121,060650425121,1,1,1,1,1,1
G06006500425122,060650425122,G06006500425122,060650425122,1,1,1,1,1,1
G06006500425131,060650425131,G06006500425132,060650425132,1,1,1,1,1,1
G06006500425132,060650425132,G06006500425131,060650425131,1,1,1,1,1,1
G06006500425133,060650425133,G06006500425132,060650425132,1,1,1,1,1,1
G06006500425141,060650425141,G06006500425141,060650425141,1,1,1,1,1,1
G06006500425142,060650425142,G06006500425142,060650425142,1,1,1,1,1,1
G06006500425151,060650425151,G06006500425151,060650425151,1,1,1,1,1,1
G06006500425152,060650425152,G06006500425152,060650425152,1,1,1,1,1,1
G06006500425161,060650425161,G06006500425161,060650425161,1,1,1,1,1,1
G06006500425162,060650425162,G06006500425162,060650425162,1,1,1,1,1,1
G06006500425171,060650425171,G06006500425171,060650425171,1,1,1,1,1,1
G06006500425172,060650425172,G06006500425172,060650425172,1,1,1,1,1,1
G06006500425181,060650425181,G06006500425181,060650425181,1,1,1,1,1,1
G06006500425182,060650425182,G06006500425182,060650425182,1,1,1,1,1,1
G06006500425191,060650425191,G06006500425191,060650425191,1,1,1,1,1,1
G06006500425201,060650425201,G06006500425202,060650425202,0.468194474191,0.454458901936,0.391070053888,0.47510373444,0.390804597701,0.502695128732
G06006500425201,060650425201,G06006500425201,060650425201,0.531805525809,0.545541098064,0.608929946112,0.52489626556,0.609195402299,0.497304871268
G06006500425211,060650425211,G06006500425211,060650425211,1,1,1,1,1,1
G06006500425212,060650425212,G06006500425212,060650425212,1,1,1,1,1,1
G06006500426171,060650426171,G06006500426284,060650426284,0.4952567877,0.5,0.509803921569,0.516077170418,0.509067357513,0.524701714306
G06006500426171,060650426171,G06006500426281,060650426281,0.5047432123,0.5,0.490196078431,0.483922829582,0.490932642487,0.475298285694
G06006500426172,060650426172,G06006500426283,060650426283,0.610439294007,0.613989104523,0.593054639345,0.594400548484,0.597903570467,0.674222120173
G06006500426172,060650426172,G06006500426282,060650426282,0.389560705993,0.386010895477,0.406945360655,0.405599451516,0.402096429533,0.325777879827
G06006500426173,060650426173,G06006500426272,060650426272,0.239971616379,0.243485775333,0.250888939215,0.246735725865,0.254350206097,0.285932271195
G06006500426173,060650426173,G06006500426273,060650426273,0.368922741153,0.36842959215,0.360571029388,0.361847965122,0.357968634483,0.433665327113
G06006500426173,060650426173,G06006500426271,060650426271,0.391105642468,0.388084632517,0.388540031397,0.391416309013,0.38768115942,0.280402401691
G06006500426181,060650426181,G06006500426313,060650426313,0.253556811538,0.25221644757,0.253580454928,0.260093896714,0.257756563246,0.243894745846
G06006500426181,060650426181,G06006500426311,060650426311,0.311830052621,0.307856924488,0.310867733783,0.312676056338,0.304693715195,0.256902587821
G06006500426181,060650426181,G06006500426312,060650426312,0.434613135841,0.439926627943,0.435551811289,0.427230046948,0.437549721559,0.499202666333
G06006500426182,060650426182,G06006500426322,060650426322,0.430203045685,0.425925925926,0.414373088685,0.418333333333,0.4095371669,0.689645096418
G06006500426182,060650426182,G06006500426321,060650426321,0.569796954315,0.574074074074,0.585626911315,0.581666666667,0.5904628331,0.310354903582
G06006500426191,060650426191,G06006500426291,060650426291,0.151415638591,0.151720166979,0.158875091308,0.156353135314,0.158217629964,0.129914070136
G06006500426191,060650426191,G06006500426292,060650426292,0.129441360841,0.132252227227,0.128932105704,0.131345162335,0.126537938051,0.180204487761
G06006500426191,060650426191,G06006500426293,060650426293,0.132917740961,0.130595044977,0.136590173332,0.138044276609,0.134036811707,0.099434986534
G06006500426191,060650426191,G06006500426301,060650426301,0.244131075661,0.243710761916,0.225977277008,0.230391627157,0.215716833744,0.241606368092
G06006500426191,060650426191,G06006500426303,060650426303,0.180826765823,0.174743247009,0.180158588587,0.18132454446,0.172723592475,0.165958905555
G06006500426191,060650426191,G06006500426302,060650426302,0.161267418124,0.166978551893,0.169466764061,0.162541254125,0.192767194059,0.182881181922
G06006500426201,060650426201,G06006500426251,060650426251,0.996962025316,0.997090909091,0.996146435453,0.995157384988,0.996644295302,0.978386671281
G06006500426201,060650426201,G06006500488001,060650488001,0,0,0,0,0,0.008250863585
G06006500426201,060650426201,G06006500467003,060650467003,0.003037974684,0.002909090909,0.003853564547,0.004842615012,0.003355704698,0.00976338041
G06006500426201,060650426201,G06006500420104,060650420104,0,0,0,0,0,0.003599084724
G06006500426202,060650426202,G06006500426263,060650426263,0.257657869934,0.269301810122,0.266700150678,0.258803801006,0.267709291628,0.758039555441
G06006500426202,060650426202,G06006500426262,060650426262,0.175306314797,0.169375692649,0.17679558011,0.1777529346,0.181692732291,0.034685438158
G06006500426202,060650426202,G06006500426252,060650426252,0.272620169651,0.271518285925,0.2938221999,0.290106204584,0.291168353266,0.087798410448
G06006500426202,060650426202,G06006500426261,060650426261,0.294415645617,0.289804211304,0.262682069312,0.27333705981,0.259429622815,0.119476595953
G06006500426202,060650426202,G06006500426273,060650426273,0,0,0,0,0,0
G06006500426211,060650426211,G06006500426213,060650426213,0.519523099851,0.524001794527,0.484162895928,0.502631578947,0.479233226837,0.752375563145
G06006500426211,060650426211,G06006500426212,060650426212,0.480476900149,0.475998205473,0.515837104072,0.497368421053,0.520766773163,0.247624436855
G06006500426212,060650426212,G06006500426214,060650426214,0.5473289597,0.538714218677,0.521512385919,0.530259365994,0.525609756098,0.513234024083
G06006500426212,060650426212,G06006500426211,060650426211,0.4526710403,0.461285781323,0.478487614081,0.469740634006,0.474390243902,0.486765975917
G06006500426221,060650426221,G06006500426221,060650426221,0.514730947163,0.533542976939,0.614262560778,0.534632034632,0.619852941176,0.489666023988
G06006500426221,060650426221,G06006500426222,060650426222,0.485269052837,0.466457023061,0.385737439222,0.465367965368,0.380147058824,0.510333976012
G06006500426231,060650426231,G06006500426232,060650426232,0.617055947854,0.586383601757,0.568705321684,0.591919191919,0.569836552749,0.976121884482
G06006500426231,060650426231,G06006500426231,060650426231,0.382944052146,0.413616398243,0.431294678316,0.408080808081,0.430163447251,0.023878115518
G06006500426241,060650426241,G06006500426242,060650426242,0.395348837209,0.399404983265,0.392307692308,0.39217877095,0.403493449782,0.947894954504
G06006500426241,060650426241,G06006500426241,060650426241,0.604651162791,0.600595016735,0.607692307692,0.60782122905,0.596506550218,0.052105045496
G06006500427061,060650427061,G06006500427471,060650427471,1,1,1,1,1,1
G06006500427062,060650427062,G06006500427461,060650427461,1,1,1,1,1,1
G06006500427063,060650427063,G06006500427473,060650427473,0.644444444444,0.641989589358,0.650429799427,0.660626029654,0.649350649351,0.686068376068
G06006500427063,060650427063,G06006500427472,060650427472,0.355555555556,0.358010410642,0.349570200573,0.339373970346,0.350649350649,0.313931623932
G06006500427064,060650427064,G06006500427462,060650427462,1,1,1,1,1,1
G06006500427081,060650427081,G06006500427081,060650427081,1,1,1,1,1,1
G06006500427082,060650427082,G06006500427083,060650427083,0.567922874671,0.55905511811,0.557588805167,0.571075401731,0.557026476578,0.627290535033
G06006500427082,060650427082,G06006500427082,060650427082,0.432077125329,0.44094488189,0.442411194833,0.428924598269,0.442973523422,0.372709464967
G06006500427091,060650427091,G06006500427092,060650427092,0.384553821529,0.366818873668,0.330861909175,0.408866995074,0.318681318681,0.188577569769
G06006500427091,060650427091,G06006500427093,060650427093,0.615446178471,0.633181126332,0.669138090825,0.591133004926,0.681318681319,0.811422430231
G06006500427092,060650427092,G06006500427091,060650427091,1,1,1,1,1,1
G06006500427111,060650427111,G06006500427111,060650427111,1,1,1,1,1,1
G06006500427112,060650427112,G06006500427112,060650427112,1,1,1,1,1,1
G06006500427113,060650427113,G06006500427113,060650427113,1,1,1,1,1,1
G06006500427141,060650427141,G06006500427141,060650427141,1,1,1,1,1,0.999268311288
G06006500427141,060650427141,G06006500427332,060650427332,0,0,0,0,0,7.31688712e-4
G06006500427142,060650427142,G06006500427142,060650427142,1,1,1,1,1,0.998035843772
G06006500427142,060650427142,G06006500427332,060650427332,0,0,0,0,0,0.001964156228
G06006500427151,060650427151,G06006500427481,060650427481,1,1,1,1,1,1
G06006500427152,060650427152,G06006500427483,060650427483,0.475707794477,0.486750348675,0.520722635494,0.495552731893,0.530741410488,0.70770062795
G06006500427152,060650427152,G06006500427482,060650427482,0.524292205523,0.513249651325,0.479277364506,0.504447268107,0.469258589512,0.29229937205
G06006500427153,060650427153,G06006500427493,060650427493,0.310581085328,0.298255148967,0.266460599618,0.295221266567,0.270836772061,0.122430879302
G06006500427153,060650427153,G06006500427501,060650427501,0.172553128306,0.185400135012,0.186098606627,0.18784833583,0.183942832869,0.341213671675
G06006500427153,060650427153,G06006500427492,060650427492,0.108316733068,0.099648082978,0.091806091806,0.101487778959,0.091327705295,0.037240016611
G06006500427153,060650427153,G06006500427502,060650427502,0.295550213582,0.290220501395,0.285004991993,0.292350572879,0.277833430488,0.475921822347
G06006500427153,060650427153,G06006500427491,060650427491,0.112674302789,0.126134469346,0.170313170313,0.122741764081,0.175748273216,0.022413701999
G06006500427153,060650427153,G06006500430011,060650430011,3.24536928e-4,3.41662302e-4,3.16539643e-4,3.50281684e-4,3.10986071e-4,7.79908066e-4
G06006500427161,060650427161,G06006500427161,060650427161,1,1,1,1,1,1
G06006500427162,060650427162,G06006500427162,060650427162,1,1,1,1,1,1
G06006500427163,060650427163,G06006500427163,060650427163,1,1,1,1,1,1
G06006500427171,060650427171,G06006500427171,060650427171,0.351950296428,0.334610849057,0.323973429952,0.323833473037,0.331878306878,0.223566090302
G06006500427171,060650427171,G06006500427172,060650427172,0.218411571511,0.227616849826,0.227298893674,0.223545163482,0.228243067472,0.500413308886
G06006500427171,060650427171,G06006500427173,060650427173,0.429638132061,0.437772301117,0.448727676374,0.452621363481,0.439878625649,0.276020600812
G06006500427191,060650427191,G06006500427192,060650427192,0.602006688963,0.596813133752,0.559246954596,0.611607142857,0.537924151697,0.377832110148
G06006500427191,060650427191,G06006500427193,060650427193,0.397993311037,0.403186866248,0.440753045404,0.388392857143,0.462075848303,0.622167889852
G06006500427192,060650427192,G06006500427191,060650427191,1,1,1,1,1,1
G06006500427201,060650427201,G06006500427201,060650427201,1,1,1,1,1,1
G06006500427202,060650427202,G06006500427203,060650427203,0.645888096132,0.666143380429,0.670050761421,0.673170731707,0.68202247191,0.94210910657
G06006500427202,060650427202,G06006500427202,060650427202,0.354111903868,0.333856619571,0.329949238579,0.326829268293,0.31797752809,0.05789089343
G06006500427231,060650427231,G06006500427231,060650427231,1,1,1,1,1,1
G06006500427232,060650427232,G06006500427233,060650427233,0.332997987928,0.358472998138,0.389705882353,0.343794579173,0.380384967919,0.571008945686
G06006500427232,060650427232,G06006500427232,060650427232,0.663313212609,0.63687150838,0.603991596639,0.651925820257,0.614115490376,0.427288673864
G06006500427232,060650427232,G06006500427261,060650427261,0.003688799463,0.004655493482,0.006302521008,0.004279600571,0.005499541705,0.00170238045
G06006500427241,060650427241,G06006500427242,060650427242,0.457155697685,0.460293530152,0.454298603774,0.464566981882,0.457815051458,0.581683777702
G06006500427241,060650427241,G06006500427262,060650427262,0,0,0,0,0,0.005964747092
G06006500427241,060650427241,G06006500427241,060650427241,0.542844302315,0.539706469848,0.545701396226,0.535433018118,0.542184948542,0.412351475206
G06006500427261,060650427261,G06006500427263,060650427263,0.46592196714,0.459113249967,0.484766027895,0.490937070297,0.480387046265,0.324802609033
G06006500427261,060650427261,G06006500427262,060650427262,0.181455296254,0.189375023556,0.193619388772,0.199116900404,0.204250634894,0.101121854094
G06006500427261,060650427261,G06006500427261,060650427261,0.352622736606,0.351511726477,0.321614583333,0.309946029298,0.315362318841,0.572579559608
G06006500427261,060650427261,G06006500427232,060650427232,0,0,0,0,0,0.001495977265
