"GEO_ID","NAME","B19013_001M","B19013_001MA","B19013_001E","B19013_001EA",
"1400000US06097153801","Census Tract 1538.01, Sonoma County, California","8912","null","75134","null",
"1400000US06097153804","Census Tract 1538.04, Sonoma County, California","11754","null","83324","null",
"1400000US06097153806","Census Tract 1538.06, Sonoma County, California","13827","null","66304","null",
"1400000US06097153807","Census Tract 1538.07, Sonoma County, California","19339","null","101875","null",
"1400000US06097153808","Census Tract 1538.08, Sonoma County, California","18434","null","55100","null",
"1400000US06097153809","Census Tract 1538.09, Sonoma County, California","7456","null","68878","null",
"1400000US06097153901","Census Tract 1539.01, Sonoma County, California","10097","null","67446","null",
"1400000US06097153902","Census Tract 1539.02, Sonoma County, California","16255","null","42449","null",
"1400000US06097153903","Census Tract 1539.03, Sonoma County, California","10655","null","67950","null",
"1400000US06097154000","Census Tract 1540, Sonoma County, California","14791","null","83542","null",
"1400000US06097154100","Census Tract 1541, Sonoma County, California","10605","null","77826","null",
"1400000US06097154201","Census Tract 1542.01, Sonoma County, California","8186","null","39761","null",
"1400000US06097154202","Census Tract 1542.02, Sonoma County, California","11920","null","64250","null",
"1400000US06097154302","Census Tract 1543.02, Sonoma County, California","11551","null","70281","null",
"1400000US06097154303","Census Tract 1543.03, Sonoma County, California","17491","null","62222","null",
"1400000US06097154304","Census Tract 1543.04, Sonoma County, California","13954","null","65515","null",
"1400000US06097990100","Census Tract 9901, Sonoma County, California","**","**","-","-",
"1400000US06099000101","Census Tract 1.01, Stanislaus County, California","11327","null","70179","null",
"1400000US06099000102","Census Tract 1.02, Stanislaus County, California","23872","null","92917","null",
"1400000US06099000201","Census Tract 2.01, Stanislaus County, California","3764","null","62758","null",
"1400000US06099000202","Census Tract 2.02, Stanislaus County, California","7274","null","64358","null",
"1400000US06099000203","Census Tract 2.03, Stanislaus County, California","4733","null","54106","null",
"1400000US06099000301","Census Tract 3.01, Stanislaus County, California","12907","null","39972","null",
"1400000US06099000302","Census Tract 3.02, Stanislaus County, California","11599","null","46758","null",
"1400000US06099000303","Census Tract 3.03, Stanislaus County, California","2726","null","59303","null",
"1400000US06099000304","Census Tract 3.04, Stanislaus County, California","9767","null","41961","null",
"1400000US06099000402","Census Tract 4.02, Stanislaus County, California","5684","null","73980","null",
"1400000US06099000403","Census Tract 4.03, Stanislaus County, California","7193","null","59412","null",
"1400000US06099000404","Census Tract 4.04, Stanislaus County, California","17683","null","53088","null",
"1400000US06099000501","Census Tract 5.01, Stanislaus County, California","8390","null","82895","null",
"1400000US06099000503","Census Tract 5.03, Stanislaus County, California","8782","null","55270","null",
"1400000US06099000504","Census Tract 5.04, Stanislaus County, California","13914","null","72702","null",
"1400000US06099000505","Census Tract 5.05, Stanislaus County, California","12549","null","65071","null",
"1400000US06099000506","Census Tract 5.06, Stanislaus County, California","3897","null","46778","null",
"1400000US06099000510","Census Tract 5.10, Stanislaus County, California","8036","null","67102","null",
"1400000US06099000601","Census Tract 6.01, Stanislaus County, California","4272","null","68638","null",
"1400000US06099000602","Census Tract 6.02, Stanislaus County, California","14767","null","61563","null",
"1400000US06099000801","Census Tract 8.01, Stanislaus County, California","14824","null","58167","null",
"1400000US06099000803","Census Tract 8.03, Stanislaus County, California","6415","null","38029","null",
"1400000US06099000805","Census Tract 8.05, Stanislaus County, California","13688","null","45588","null",
"1400000US06099000806","Census Tract 8.06, Stanislaus County, California","10353","null","49737","null",
"1400000US06099000807","Census Tract 8.07, Stanislaus County, California","3062","null","51287","null",
"1400000US06099000905","Census Tract 9.05, Stanislaus County, California","16214","null","71786","null",
"1400000US06099000906","Census Tract 9.06, Stanislaus County, California","8100","null","52776","null",
"1400000US06099000907","Census Tract 9.07, Stanislaus County, California","12272","null","59946","null",
"1400000US06099000908","Census Tract 9.08, Stanislaus County, California","10647","null","56016","null",
"1400000US06099000909","Census Tract 9.09, Stanislaus County, California","1968","null","43955","null",
"1400000US06099000910","Census Tract 9.10, Stanislaus County, California","7418","null","43309","null",
"1400000US06099000911","Census Tract 9.11, Stanislaus County, California","13804","null","68828","null",
"1400000US06099000912","Census Tract 9.12, Stanislaus County, California","6165","null","78371","null",
"1400000US06099001001","Census Tract 10.01, Stanislaus County, California","8454","null","46776","null",
"1400000US06099001002","Census Tract 10.02, Stanislaus County, California","13288","null","37472","null",
"1400000US06099001100","Census Tract 11, Stanislaus County, California","17122","null","32470","null",
"1400000US06099001200","Census Tract 12, Stanislaus County, California","7638","null","44729","null",
"1400000US06099001300","Census Tract 13, Stanislaus County, California","9282","null","59899","null",
"1400000US06099001400","Census Tract 14, Stanislaus County, California","5547","null","31028","null",
"1400000US06099001500","Census Tract 15, Stanislaus County, California","4412","null","36683","null",
"1400000US06099001601","Census Tract 16.01, Stanislaus County, California","8579","null","28670","null",
"1400000US06099001603","Census Tract 16.03, Stanislaus County, California","6404","null","35208","null",
"1400000US06099001604","Census Tract 16.04, Stanislaus County, California","6036","null","18324","null",
"1400000US06099001700","Census Tract 17, Stanislaus County, California","2683","null","21141","null",
"1400000US06099001800","Census Tract 18, Stanislaus County, California","7107","null","17436","null",
"1400000US06099001900","Census Tract 19, Stanislaus County, California","10278","null","50987","null",
"1400000US06099002002","Census Tract 20.02, Stanislaus County, California","5215","null","32267","null",
"1400000US06099002004","Census Tract 20.04, Stanislaus County, California","6235","null","39939","null",
"1400000US06099002005","Census Tract 20.05, Stanislaus County, California","2757","null","47934","null",
"1400000US06099002006","Census Tract 20.06, Stanislaus County, California","17801","null","64950","null",
"1400000US06099002100","Census Tract 21, Stanislaus County, California","5530","null","23088","null",
"1400000US06099002200","Census Tract 22, Stanislaus County, California","6477","null","26038","null",
"1400000US06099002301","Census Tract 23.01, Stanislaus County, California","10521","null","35139","null",
"1400000US06099002302","Census Tract 23.02, Stanislaus County, California","9939","null","34464","null",
"1400000US06099002401","Census Tract 24.01, Stanislaus County, California","12379","null","47863","null",
"1400000US06099002402","Census Tract 24.02, Stanislaus County, California","9344","null","34962","null",
"1400000US06099002501","Census Tract 25.01, Stanislaus County, California","8461","null","50050","null",
"1400000US06099002503","Census Tract 25.03, Stanislaus County, California","14938","null","29403","null",
"1400000US06099002504","Census Tract 25.04, Stanislaus County, California","10404","null","58361","null",
"1400000US06099002602","Census Tract 26.02, Stanislaus County, California","7125","null","34893","null",
"1400000US06099002603","Census Tract 26.03, Stanislaus County, California","7864","null","59100","null",
"1400000US06099002604","Census Tract 26.04, Stanislaus County, California","5533","null","32159","null",
"1400000US06099002605","Census Tract 26.05, Stanislaus County, California","8553","null","38594","null",
"1400000US06099002701","Census Tract 27.01, Stanislaus County, California","6595","null","68118","null",
"1400000US06099002702","Census Tract 27.02, Stanislaus County, California","6054","null","48087","null",
"1400000US06099002801","Census Tract 28.01, Stanislaus County, California","7832","null","60701","null",
"1400000US06099002802","Census Tract 28.02, Stanislaus County, California","2979","null","51422","null",
"1400000US06099002803","Census Tract 28.03, Stanislaus County, California","6837","null","54089","null",
"1400000US06099002901","Census Tract 29.01, Stanislaus County, California","9889","null","61154","null",
